Product ID,Store ID,Price,Sales Quantity,Month,Weekday,Is_Weekend,Is_EndOfMonth,Promotions_No,Promotions_Yes,Seasonality Factors_Festival,Seasonality Factors_Holiday,Seasonality Factors_Missing,External Factors_Competitor Pricing,External Factors_Economic Indicator,External Factors_Missing,External Factors_Weather,Demand Trend_Decreasing,Demand Trend_Increasing,Demand Trend_Stable,Customer Segments_Budget,Customer Segments_Premium,Customer Segments_Regular,Store_Avg_Sales,Product_Avg_Sales,Prediction,Lower,Upper,Alert,Month_Name
5434,74,98.96,111,11,6,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,239.36470588235295,196.66666666666666,145.96098366738474,31.70748200076494,260.2144853340045,-,Nov
1814,86,7.5,51,5,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,259.6779661016949,51.0,52.4553574929972,16.147884533083285,88.76283045291112,-,May
8925,5,15.13,48,11,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,231.74257425742573,48.0,47.77004071445124,34.48250541934491,61.05757600955757,-,Nov
2852,54,15.19,308,7,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,274.54,308.0,340.1623120420851,192.21816575218003,488.10645833199015,-,Jul
5172,86,27.85,365,10,4,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,259.6779661016949,383.5,377.2829015944333,320.23362663631343,434.3321765525532,-,Oct
7510,7,68.65,269,4,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,232.60204081632654,295.5,286.74084528535695,172.9274857732957,400.5542047974182,-,Apr
1531,13,87.67,255,5,2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,245.70689655172413,255.0,261.63525263017095,113.91147339632886,409.35903186401305,-,May
2385,38,84.96,131,10,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,250.24468085106383,234.5,226.0222157742707,63.92607542182583,388.1183561267156,-,Oct
9240,9,58.88,492,9,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,251.05050505050505,492.0,491.55,488.40940960964343,494.6905903903566,Hot product,Sep
7032,50,94.39,15,6,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,253.4678899082569,224.33333333333334,151.1766952397936,0.0,411.3691561660263,-,Jun
7414,6,23.52,158,11,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,242.54736842105262,147.5,150.2359044360763,50.02323306173177,250.44857581042083,-,Nov
4521,58,75.21,491,5,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,244.0,171.25,323.30774374580614,0.0,652.633505733919,-,May
8286,20,90.3,420,4,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,228.05434782608697,420.0,433.104993782843,357.70076619273374,508.50922137295225,Hot product,Apr
8417,73,59.46,101,2,4,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,263.9051724137931,149.33333333333334,138.71645634955144,15.248358084278081,262.1845546148248,-,Feb
1705,78,49.73,397,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,257.55555555555554,397.0,383.7616446123322,296.80316927852044,470.72011994614394,-,Mar
9229,27,49.14,373,3,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,249.55140186915887,250.66666666666666,307.2279113370681,143.33966532427183,471.1161573498644,-,Mar
6891,35,36.46,143,4,5,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,247.1958762886598,143.0,159.13445792508134,49.81062190458293,268.4582939455797,-,Apr
5080,44,38.69,22,1,3,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,248.06593406593407,233.5,227.7433709903085,55.57014109220853,399.9166008884085,-,Jan
7766,74,99.35,316,1,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,239.36470588235295,316.0,286.45627956992263,67.40687187506072,505.50568726478457,-,Jan
5845,20,14.65,277,9,5,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,228.05434782608697,252.8,232.0692627840281,77.30280903501568,386.8357165330405,-,Sep
1412,98,33.88,48,4,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,236.21698113207546,45.5,47.18015892819807,27.29251474880708,67.06780310758906,-,Apr
1895,81,83.51,83,9,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,246.61904761904762,156.5,132.14653572709219,0.0,290.6328872413427,-,Sep
6683,71,17.96,28,1,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,254.29906542056074,170.75,89.47447776736374,0.0,283.607213525574,-,Jan
8618,17,47.67,472,1,3,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,237.84782608695653,472.0,471.7100979532163,455.5997905855606,487.820405320872,Hot product,Jan
2448,24,84.56,132,8,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,273.70212765957444,132.0,132.4327854693318,47.701326513500135,217.16424442516347,-,Aug
1311,8,48.68,392,6,4,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,241.20192307692307,291.6666666666667,290.60156817688954,74.58442475204566,506.6187116017334,-,Jun
2294,68,19.21,342,4,6,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,244.1089108910891,338.0,361.3042249814744,207.8891169064116,514.7193330565373,-,Apr
2581,84,88.54,197,3,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,266.5595238095238,88.33333333333333,80.89416572035952,2.988186265491862,158.8001451752272,-,Mar
3811,14,85.7,231,5,6,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,283.30337078651684,349.0,287.4299507128846,127.87508829898172,446.98481312678746,-,May
6737,72,38.46,452,12,6,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,268.20952380952383,329.0,325.6398131370289,157.67943047963345,493.6001957944244,-,Dec
2573,78,94.45,472,1,5,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,257.55555555555554,201.0,347.45410921045,66.39270484805542,628.5155135728446,-,Jan
7300,65,91.71,405,1,4,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,246.1341463414634,405.0,404.99798148476134,359.10481137555075,450.8911515939719,Hot product,Jan
9811,16,98.41,382,11,5,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,259.5897435897436,248.5,249.26859390841386,3.1223737392120654,495.4148140776157,-,Nov
7761,87,36.35,149,2,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,239.3578947368421,174.0,186.29448014103528,23.041710760519692,349.54724952155084,-,Feb
5347,94,12.63,140,10,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,258.58035714285717,293.5,297.35911176141997,111.92170255680509,482.79652096603485,-,Oct
3317,10,37.51,275,7,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,252.816091954023,267.0,270.771982663742,157.59574092897714,383.94822439850685,-,Jul
6705,9,95.62,222,1,4,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,251.05050505050505,222.0,219.70667738018773,101.52497838011615,337.8883763802593,-,Jan
8194,73,79.42,111,3,6,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,263.9051724137931,307.3333333333333,207.63133685164948,18.596555022616485,396.6661186806825,-,Mar
4858,85,67.49,494,7,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,243.6946564885496,319.6666666666667,399.0538121532279,215.0863459301283,583.0212783763275,-,Jul
4544,41,80.32,43,1,4,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,253.38372093023256,213.5,226.70405824037618,11.252314626707857,442.1558018540445,-,Jan
6791,88,39.42,159,10,3,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,252.91071428571428,226.5,221.3784836882015,0.0,457.78375070283664,-,Oct
8640,16,89.08,68,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,259.5897435897436,92.5,82.59639341652499,20.186362181047095,145.0064246520029,-,Jan
8943,98,97.38,312,10,5,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,236.21698113207546,192.5,240.6366092579376,31.226563450533888,450.0466550653413,-,Oct
7442,72,18.59,73,11,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,268.20952380952383,126.66666666666667,125.04231726855916,0.0,252.01671465811668,-,Nov
1701,80,6.01,91,6,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,235.48888888888888,201.33333333333334,128.74538597181038,0.0,277.0268190498656,-,Jun
3733,6,73.09,64,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,242.54736842105262,135.0,90.91351543615657,0.0,190.59521117251074,-,Oct
3136,3,19.8,218,8,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,254.64356435643563,218.0,212.6410369223859,88.65461974049597,336.6274541042758,-,Aug
3179,50,69.48,303,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,253.4678899082569,219.66666666666666,235.04693728533277,88.15952870156167,381.9343458691039,-,Mar
9335,20,54.29,193,8,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,228.05434782608697,218.0,199.10467879148698,76.40475065940552,321.80460692356843,-,Aug
3243,56,80.28,307,9,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,244.65765765765767,213.0,234.16021900335002,62.77845235644787,405.5419856502522,-,Sep
2065,21,36.36,109,6,6,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,232.1860465116279,170.5,129.36527956855906,0.0,264.09912773448286,-,Jun
1643,48,34.25,155,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,288.4157303370786,155.0,161.99302607162954,14.10878088227588,309.8772712609832,-,Jan
2167,47,33.91,112,8,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,243.9304347826087,245.5,217.9616336610552,33.74054672010146,402.18272060200894,-,Aug
4063,31,63.53,306,10,5,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,258.86725663716817,306.0,295.7715432887441,149.990522231172,441.5525643463162,-,Oct
6793,88,40.74,464,11,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,252.91071428571428,464.0,462.57974912867985,443.0567024855876,482.1027957717721,Hot product,Nov
3805,70,57.18,301,11,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,267.3611111111111,296.6666666666667,307.94596091946073,212.5655756756494,403.3263461632721,-,Nov
7955,64,48.51,212,12,6,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,240.1734693877551,204.66666666666666,217.27521454829986,78.09806332472837,356.4523657718713,-,Dec
8742,37,92.64,284,6,5,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,238.40697674418604,304.3333333333333,288.1238838688624,139.14135602659923,437.10641171112553,-,Jun
6964,73,55.77,293,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,263.9051724137931,293.0,297.89056345455555,206.73570051312728,389.0454263959838,-,Feb
4440,87,86.86,342,8,6,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,239.3578947368421,342.0,344.261149754875,248.2374989842677,440.28480052548235,-,Aug
5913,27,42.13,496,6,3,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,249.55140186915887,496.0,495.55,493.29174315012665,497.8082568498734,Hot product,Jun
7348,72,75.85,346,11,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,268.20952380952383,346.0,349.01201160194586,257.5843264708637,440.43969673302803,-,Nov
9977,98,52.3,248,3,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,236.21698113207546,128.0,127.30458865140257,0.0,278.99562640244665,-,Mar
7615,88,77.94,85,12,5,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,252.91071428571428,207.0,152.99516500947414,0.0,309.3764464381202,-,Dec
6995,11,11.46,270,3,4,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,262.46153846153845,270.0,283.5718551012696,110.80770997584648,456.3360002266927,-,Mar
3030,22,46.59,86,2,5,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,243.97938144329896,262.3333333333333,216.62770989531063,1.4596979441392932,431.79572184648197,-,Feb
5537,11,80.25,98,4,4,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,262.46153846153845,98.0,95.7761906367305,41.604797239634834,149.94758403382616,-,Apr
2505,7,8.07,104,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,232.60204081632654,104.0,99.66326351039598,8.808079353882903,190.51844766690905,-,Apr
8640,82,27.6,117,4,6,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,237.4878048780488,92.5,111.63361044032271,60.00370289292746,163.26351798771796,-,Apr
6594,67,6.08,247,8,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,246.82828282828282,165.25,180.2495319387055,27.010574918666975,333.48848895874403,-,Aug
5063,39,86.46,327,9,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,248.6637168141593,327.0,336.1697485335236,228.46093466989788,443.8785623971493,-,Sep
4947,60,80.92,288,11,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,238.25242718446603,288.0,273.66678811802615,181.77785775340445,365.5557184826479,-,Nov
7230,10,89.8,266,4,6,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,252.816091954023,266.0,254.99745833646233,122.35706996590847,387.6378467070162,-,Apr
3495,65,39.17,149,5,4,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,246.1341463414634,149.0,152.63030099127442,49.60987878308707,255.65072319946177,-,May
9869,46,94.06,244,6,4,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,238.38372093023256,260.6666666666667,253.55652755884915,66.02803998577596,441.0850151319223,-,Jun
6908,2,13.72,152,1,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,257.39252336448595,152.0,164.72515244452345,26.095187423832755,303.3551174652141,-,Jan
2101,24,83.33,104,4,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,273.70212765957444,258.75,168.49227118145782,0.0,368.8661530913979,-,Apr
2830,13,58.73,362,8,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,245.70689655172413,362.0,372.48371924041226,275.0187549025728,469.9486835782517,-,Aug
5366,82,5.03,365,4,4,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,237.4878048780488,335.5,344.2120247784655,221.50731046656404,466.91673909036695,-,Apr
8649,10,50.28,474,11,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,252.816091954023,474.0,473.1548452380952,460.27475455436553,486.0349359218249,Hot product,Nov
1009,86,41.91,15,7,6,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,259.6779661016949,84.0,59.77653409090909,0.0,189.71669405182826,-,Jul
3389,64,89.84,11,8,6,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,240.1734693877551,16.5,17.07,12.396684243494773,21.743315756505226,-,Aug
9026,97,72.78,235,1,4,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,229.45882352941177,235.0,206.1279418216809,17.840490048364472,394.41539359499734,-,Jan
1989,74,37.43,49,5,4,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,239.36470588235295,185.0,183.2895725903255,0.0,367.02477633202477,-,May
6965,4,35.54,390,9,4,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,274.06363636363636,390.0,387.4926779187067,323.209870237353,451.7754856000604,-,Sep
8960,39,62.45,416,9,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,248.6637168141593,416.0,409.13860529020474,363.7140085240364,454.5632020563731,Hot product,Sep
3362,11,44.85,245,2,6,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,262.46153846153845,299.3333333333333,263.26864734758595,123.89810504957023,402.6391896456017,-,Feb
4445,44,66.09,26,1,3,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,248.06593406593407,140.0,66.98615735001111,0.0,188.65573403743485,-,Jan
3241,46,71.95,444,6,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,238.38372093023256,393.3333333333333,420.6797613867285,325.297965174384,516.061557599073,Hot product,Jun
3088,69,61.1,215,7,5,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,222.58333333333334,215.0,202.55098631033982,69.02462160947573,336.0773510112039,-,Jul
6221,54,78.42,474,9,5,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,274.54,301.0,381.1190209782581,189.07859078882473,573.1594511676915,-,Sep
5477,99,83.56,207,12,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,262.8785046728972,177.25,227.86818921978403,42.84140679812518,412.8949716414429,-,Dec
3006,49,12.87,192,11,2,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,253.73,192.0,190.43007425792698,54.107543971964475,326.75260454388945,-,Nov
1542,49,90.46,1,9,6,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,253.73,167.0,98.44715689520557,0.0,328.6610180468676,-,Sep
2174,95,8.1,138,3,6,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,243.68269230769232,165.0,140.8532970816759,34.044664431132844,247.66192973221894,-,Mar
2857,1,68.52,466,7,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,235.27272727272728,393.5,435.87271298917983,336.5358059432307,535.209620035129,Hot product,Jul
1660,74,30.97,49,9,5,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,239.36470588235295,223.5,139.75100112432392,0.0,348.74262347117997,-,Sep
3829,15,44.98,432,11,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,250.75531914893617,432.0,432.48978475008334,400.30227134051626,464.67729815965043,Hot product,Nov
2466,99,75.74,360,6,4,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,262.8785046728972,360.0,367.951092919889,261.7158317674519,474.1863540723261,-,Jun
7347,97,89.82,40,6,6,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,229.45882352941177,200.66666666666666,98.71371886053504,0.0,279.8732971263773,-,Jun
4447,67,50.2,481,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,246.82828282828282,218.66666666666666,330.3778967930614,80.742392667719,580.0134009184037,-,Sep
3982,83,45.2,362,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,240.14772727272728,420.5,407.2517002620243,343.6112437669187,470.89215675712995,Hot product,Mar
8539,37,48.28,188,8,5,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,238.40697674418604,304.6666666666667,258.9639184682094,125.25893609640144,392.66890084001733,-,Aug
6684,91,33.85,394,8,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,251.35294117647058,404.5,405.3859560137545,353.7915522707678,456.98035975674117,Hot product,Aug
1137,60,82.88,307,5,6,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,238.25242718446603,307.0,309.36017576570185,196.92705785376035,421.79329367764336,-,May
6091,31,48.5,445,6,4,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,258.86725663716817,445.0,443.02659495945824,422.82865478155543,463.22453513736104,Hot product,Jun
8968,88,88.26,396,2,5,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,252.91071428571428,255.0,324.0893607498119,143.65995706131793,504.5187644383058,-,Feb
9553,1,84.03,331,3,5,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,235.27272727272728,376.5,346.469080051762,275.3932871325727,417.54487297095125,-,Mar
2356,10,16.94,408,10,5,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,252.816091954023,238.2,326.24095509869903,93.14589361723145,559.3360165801666,-,Oct
5898,28,34.29,115,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,229.83898305084745,190.25,129.86933058884014,0.0,277.362024631413,-,Jan
6024,81,82.31,405,6,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,246.61904761904762,338.5,371.6867386621241,268.1742115240164,475.19926580023184,-,Jun
6571,82,51.98,274,1,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,237.4878048780488,274.0,266.08329041970984,92.34625532883047,439.8203255105892,-,Jan
7208,19,33.26,325,11,6,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,247.2,290.3333333333333,281.5462636040367,118.6063169870626,444.4862102210108,-,Nov
8932,81,88.44,85,2,3,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,246.61904761904762,73.0,76.18407715525291,45.61385647395615,106.75429783654967,-,Feb
4986,15,13.02,365,9,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,250.75531914893617,316.6666666666667,332.2226595704781,195.67883915943588,468.76647998152026,-,Sep
3109,24,88.28,197,10,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,273.70212765957444,197.0,195.27953560426712,0.0,422.1844338344155,-,Oct
7220,94,48.2,156,10,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,258.58035714285717,148.5,224.1802951291532,23.429896099484523,424.9306941588219,-,Oct
3938,97,82.31,168,11,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,229.45882352941177,168.0,153.35491097019997,34.15299686937465,272.5568250710253,-,Nov
8848,79,50.64,52,8,3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,246.81052631578947,196.0,211.03027176004287,8.07585841286388,413.9846851072218,-,Aug
8222,88,26.32,480,7,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,252.91071428571428,439.6666666666667,442.55487983537483,402.24296029480064,482.86679937594903,Hot product,Jul
9747,59,62.47,46,2,5,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,243.83035714285714,288.6666666666667,174.14640492909385,0.0,450.22124212781534,-,Feb
8740,59,83.53,328,2,5,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,243.83035714285714,377.5,355.2308448928431,273.32373482015873,437.13795496552746,-,Feb
7588,56,23.28,297,5,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,244.65765765765767,345.5,311.3996905558469,196.70487818440455,426.0945029272893,-,May
1100,67,9.08,200,2,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,246.82828282828282,247.0,235.94959442437914,14.282441678288905,457.61674717046935,-,Feb
4248,58,58.84,219,4,6,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,244.0,283.5,254.79903706554825,101.9125179670705,407.685556164026,-,Apr
3901,94,34.39,405,12,3,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,258.58035714285717,405.0,407.121048436041,354.621373663624,459.620723208458,Hot product,Dec
9024,35,43.65,240,11,6,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,247.1958762886598,330.5,291.6575158065745,155.33225948008217,427.9827721330669,-,Nov
1478,55,52.82,308,5,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,239.11494252873564,375.5,328.9738538298008,236.7167804111184,421.2309272484832,-,May
8966,18,61.92,209,8,4,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,253.84615384615384,177.5,200.6078466305175,84.54818299873047,316.6675102623046,-,Aug
1803,66,39.69,186,5,3,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,248.78504672897196,304.0,262.61366363979226,122.38255008983157,402.84477718975296,-,May
6764,71,71.68,304,7,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,254.29906542056074,303.25,300.33529822293497,216.768625646222,383.9019707996479,-,Jul
8215,68,92.06,99,4,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,244.1089108910891,123.5,121.80751612750373,15.020027503141563,228.5950047518659,-,Apr
4863,32,41.48,385,10,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,238.61052631578949,212.8,282.16076052445,109.31619730525318,455.0053237436468,-,Oct
6446,42,46.06,70,9,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,254.96363636363637,77.0,75.72946836075437,37.76874559514792,113.69019112636082,-,Sep
2803,1,55.46,86,5,6,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,235.27272727272728,86.0,88.38035952833667,31.227357866205992,145.53336119046736,-,May
8638,7,71.53,25,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,232.60204081632654,25.0,25.34289473684211,15.567870535465069,35.11791893821915,-,Jan
4418,29,16.26,137,6,6,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,250.38392857142858,250.25,234.5648952670135,27.513344855777575,441.6164456782494,-,Jun
5335,89,84.67,197,10,4,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,249.94117647058823,190.0,190.47119330878516,85.33207194069814,295.6103146768722,-,Oct
7889,69,42.31,65,1,4,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,222.58333333333334,267.0,165.25296445021343,0.0,408.6110931007905,-,Jan
8983,88,40.98,475,10,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,252.91071428571428,475.0,473.7489270904534,463.77895059642566,483.7189035844811,Hot product,Oct
4544,16,98.19,253,12,6,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,259.5897435897436,213.5,208.02515279791456,0.0,443.70970542362977,-,Dec
2450,84,7.18,230,6,5,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,266.5595238095238,317.6666666666667,272.05753810506053,114.31809653427979,429.79697967584127,-,Jun
8126,70,24.09,183,8,2,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,267.3611111111111,183.0,186.49199642931995,78.65848794936628,294.3255049092736,-,Aug
1895,91,84.19,254,10,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,251.35294117647058,156.5,172.43174736083174,6.235914360463767,338.6275803611997,-,Oct
6996,48,94.88,105,8,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,288.4157303370786,105.0,114.44997406279708,0.0,236.23500412523384,-,Aug
7651,62,21.77,494,6,5,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,247.95098039215685,494.0,494.08,493.0547869684792,495.10521303152075,Hot product,Jun
7866,82,20.26,254,6,3,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,237.4878048780488,322.6666666666667,294.4739871672041,168.61933318680198,420.32864114760616,-,Jun
4558,45,23.23,57,7,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,254.4742268041237,136.33333333333334,85.01291328919619,0.0,209.61912652292244,-,Jul
7891,49,7.45,109,7,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,253.73,131.5,122.62506682558129,59.19988162992796,186.0502520212346,-,Jul
1163,10,12.03,423,3,6,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,252.816091954023,228.5,376.89542716297785,187.91425960452324,565.8765947214324,-,Mar
7078,60,65.71,61,12,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,238.25242718446603,165.66666666666666,96.16337355917625,0.0,226.99664843329572,-,Dec
